Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.49
Upper Discriminator:	28
Lower Discriminator:	0
Calibration Coefficients:	-0.453146853146853	0.027972027972027972
Calibration Channels:	245	531
Calibration Energies:	6.4	14.4
Elapsed Real Time:	171.91
Elapsed Live Time:	170.0
Start Time:	February 08, 2024, 03:22:13
End Time:	February 08, 2024, 03:25:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0	-0.453146853146853	0
1	-0.425174825174825	0
2	-0.39720279720279705	0
3	-0.3692307692307691	0
4	-0.3412587412587411	0
5	-0.3132867132867131	0
6	-0.2853146853146852	0
7	-0.25734265734265716	0
8	-0.22937062937062921	0
9	-0.20139860139860122	0
10	-0.17342657342657325	0
11	-0.14545454545454528	0
12	-0.11748251748251731	0
13	-0.08951048951048934	0
14	-0.061538461538461375	0
15	-0.03356643356643341	1
16	-0.005594405594405438	0
17	0.02237762237762253	0
18	0.050349650349650554	3
19	0.07832167832167847	22
20	0.10629370629370649	6
21	0.1342657342657344	4
22	0.16223776223776243	3
23	0.19020979020979034	1
24	0.21818181818181837	1
25	0.24615384615384628	5
26	0.2741258741258743	3
27	0.3020979020979022	1
28	0.33006993006993024	4
29	0.35804195804195815	1
30	0.3860139860139862	4
31	0.4139860139860141	0
32	0.4419580419580421	1
33	0.46993006993007014	3
34	0.49790209790209805	4
35	0.5258741258741261	5
36	0.5538461538461541	4
37	0.581818181818182	2
38	0.6097902097902099	0
39	0.6377622377622378	3
40	0.665734265734266	1
41	0.6937062937062939	7
42	0.7216783216783218	1
43	0.7496503496503497	4
44	0.7776223776223778	4
45	0.8055944055944058	1
46	0.8335664335664337	1
47	0.8615384615384616	1
48	0.8895104895104897	3
49	0.9174825174825176	5
50	0.9454545454545455	3
51	0.9734265734265737	7
52	1.0013986013986016	5
53	1.0293706293706295	6
54	1.0573426573426574	3
55	1.0853146853146856	2
56	1.1132867132867135	3
57	1.1412587412587414	3
58	1.1692307692307693	4
59	1.1972027972027974	6
60	1.2251748251748253	1
61	1.2531468531468533	1
62	1.2811188811188812	1
63	1.3090909090909093	3
64	1.3370629370629372	1
65	1.3650349650349651	0
66	1.3930069930069933	2
67	1.4209790209790212	3
68	1.448951048951049	3
69	1.476923076923077	2
70	1.5048951048951051	1
71	1.532867132867133	0
72	1.5608391608391612	2
73	1.588811188811189	3
74	1.616783216783217	1
75	1.644755244755245	3
76	1.6727272727272728	2
77	1.7006993006993008	1
78	1.7286713286713287	1
79	1.7566433566433566	2
80	1.784615384615385	5
81	1.8125874125874128	1
82	1.8405594405594408	3
83	1.8685314685314687	1
84	1.8965034965034966	0
85	1.9244755244755245	2
86	1.9524475524475524	0
87	1.9804195804195808	1
88	2.0083916083916087	1
89	2.0363636363636366	3
90	2.0643356643356645	2
91	2.0923076923076924	3
92	2.1202797202797203	2
93	2.1482517482517482	2
94	2.176223776223776	3
95	2.2041958041958045	3
96	2.2321678321678324	2
97	2.2601398601398603	11
98	2.2881118881118883	5
99	2.316083916083916	8
100	2.344055944055944	5
101	2.372027972027972	7
102	2.4000000000000004	4
103	2.4279720279720283	5
104	2.455944055944056	4
105	2.483916083916084	8
106	2.511888111888112	13
107	2.53986013986014	6
108	2.567832167832168	12
109	2.5958041958041957	9
110	2.623776223776224	11
111	2.651748251748252	4
112	2.67972027972028	10
113	2.707692307692308	8
114	2.7356643356643358	13
115	2.7636363636363637	9
116	2.7916083916083916	6
117	2.81958041958042	8
118	2.847552447552448	11
119	2.8755244755244758	11
120	2.9034965034965037	10
121	2.9314685314685316	19
122	2.9594405594405595	15
123	2.9874125874125874	8
124	3.0153846153846153	8
125	3.0433566433566437	15
126	3.0713286713286716	12
127	3.0993006993006995	6
128	3.1272727272727274	8
129	3.1552447552447553	7
130	3.1832167832167833	10
131	3.211188811188811	7
132	3.2391608391608395	9
133	3.2671328671328674	9
134	3.2951048951048953	14
135	3.3230769230769233	10
136	3.351048951048951	7
137	3.379020979020979	16
138	3.406993006993007	8
139	3.434965034965035	18
140	3.4629370629370633	10
141	3.490909090909091	11
142	3.518881118881119	16
143	3.546853146853147	6
144	3.5748251748251754	13
145	3.602797202797203	13
146	3.630769230769231	10
147	3.6587412587412587	12
148	3.686713286713287	10
149	3.7146853146853145	8
150	3.742657342657343	7
151	3.770629370629371	10
152	3.7986013986013987	8
153	3.826573426573427	10
154	3.8545454545454545	11
155	3.882517482517483	10
156	3.9104895104895103	13
157	3.9384615384615387	10
158	3.966433566433566	9
159	3.9944055944055945	7
160	4.022377622377623	7
161	4.05034965034965	6
162	4.078321678321679	12
163	4.106293706293706	12
164	4.1342657342657345	16
165	4.162237762237762	9
166	4.19020979020979	8
167	4.218181818181819	13
168	4.246153846153846	14
169	4.2741258741258745	12
170	4.302097902097902	12
171	4.33006993006993	9
172	4.358041958041958	6
173	4.386013986013986	13
174	4.4139860139860145	9
175	4.441958041958042	8
176	4.46993006993007	15
177	4.497902097902098	8
178	4.525874125874126	4
179	4.553846153846154	9
180	4.581818181818182	5
181	4.60979020979021	6
182	4.637762237762238	9
183	4.665734265734266	8
184	4.693706293706294	11
185	4.721678321678322	9
186	4.7496503496503495	8
187	4.777622377622378	11
188	4.805594405594405	13
189	4.833566433566434	4
190	4.861538461538462	10
191	4.8895104895104895	6
192	4.917482517482518	7
193	4.945454545454545	5
194	4.973426573426574	4
195	5.001398601398601	6
196	5.0293706293706295	9
197	5.057342657342658	6
198	5.085314685314685	6
199	5.113286713286714	6
200	5.141258741258741	3
201	5.1692307692307695	7
202	5.197202797202797	9
203	5.225174825174825	4
204	5.253146853146854	8
205	5.281118881118881	5
206	5.3090909090909095	8
207	5.337062937062937	6
208	5.365034965034965	6
209	5.393006993006993	5
210	5.420979020979021	7
211	5.4489510489510495	9
212	5.476923076923077	8
213	5.504895104895105	8
214	5.532867132867133	4
215	5.560839160839161	4
216	5.588811188811189	8
217	5.616783216783217	6
218	5.6447552447552445	9
219	5.672727272727273	8
220	5.700699300699301	8
221	5.728671328671329	5
222	5.756643356643357	8
223	5.7846153846153845	13
224	5.812587412587413	13
225	5.84055944055944	11
226	5.868531468531469	13
227	5.896503496503497	7
228	5.9244755244755245	12
229	5.952447552447553	11
230	5.98041958041958	10
231	6.008391608391609	13
232	6.036363636363636	8
233	6.0643356643356645	15
234	6.092307692307693	13
235	6.12027972027972	18
236	6.148251748251749	11
237	6.176223776223776	17
238	6.2041958041958045	15
239	6.232167832167832	22
240	6.26013986013986	19
241	6.288111888111889	10
242	6.316083916083916	12
243	6.3440559440559445	16
244	6.372027972027972	17
245	6.4	25
246	6.427972027972028	22
247	6.455944055944056	18
248	6.483916083916084	23
249	6.511888111888112	15
250	6.53986013986014	22
251	6.567832167832168	28
252	6.595804195804196	26
253	6.623776223776224	23
254	6.651748251748252	16
255	6.6797202797202795	30
256	6.707692307692308	23
257	6.735664335664336	31
258	6.763636363636364	36
259	6.791608391608392	36
260	6.8195804195804195	15
261	6.847552447552448	29
262	6.875524475524475	51
263	6.903496503496504	36
264	6.931468531468532	37
265	6.9594405594405595	46
266	6.987412587412588	48
267	7.015384615384615	43
268	7.043356643356644	60
269	7.071328671328671	57
270	7.0993006993006995	62
271	7.127272727272727	74
272	7.155244755244755	83
273	7.183216783216784	89
274	7.211188811188811	93
275	7.2391608391608395	86
276	7.267132867132867	99
277	7.295104895104895	83
278	7.323076923076923	124
279	7.351048951048951	111
280	7.3790209790209795	154
281	7.406993006993007	133
282	7.434965034965035	153
283	7.462937062937063	151
284	7.490909090909091	164
285	7.518881118881119	186
286	7.546853146853147	175
287	7.574825174825175	174
288	7.602797202797204	188
289	7.63076923076923	203
290	7.658741258741259	211
291	7.686713286713287	246
292	7.714685314685315	235
293	7.742657342657342	258
294	7.77062937062937	275
295	7.798601398601399	248
296	7.826573426573427	284
297	7.854545454545455	279
298	7.882517482517482	327
299	7.91048951048951	279
300	7.938461538461539	301
301	7.966433566433567	300
302	7.994405594405595	331
303	8.022377622377622	337
304	8.05034965034965	340
305	8.078321678321679	328
306	8.106293706293707	330
307	8.134265734265734	332
308	8.162237762237762	345
309	8.19020979020979	321
310	8.218181818181819	358
311	8.246153846153847	349
312	8.274125874125874	342
313	8.302097902097902	363
314	8.33006993006993	355
315	8.358041958041959	381
316	8.386013986013985	370
317	8.413986013986014	354
318	8.441958041958042	343
319	8.46993006993007	370
320	8.497902097902099	365
321	8.525874125874125	358
322	8.553846153846154	375
323	8.581818181818182	287
324	8.60979020979021	313
325	8.637762237762239	345
326	8.665734265734265	347
327	8.693706293706294	266
328	8.721678321678322	287
329	8.74965034965035	315
330	8.777622377622377	289
331	8.805594405594405	261
332	8.833566433566434	306
333	8.861538461538462	274
334	8.88951048951049	235
335	8.917482517482517	242
336	8.945454545454545	224
337	8.973426573426574	247
338	9.001398601398602	228
339	9.02937062937063	269
340	9.057342657342657	240
341	9.085314685314685	207
342	9.113286713286714	216
343	9.141258741258742	218
344	9.169230769230769	174
345	9.197202797202797	194
346	9.225174825174825	171
347	9.253146853146854	192
348	9.281118881118882	171
349	9.309090909090909	189
350	9.337062937062937	152
351	9.365034965034965	156
352	9.393006993006994	170
353	9.42097902097902	157
354	9.448951048951049	156
355	9.476923076923077	134
356	9.504895104895105	145
357	9.532867132867134	125
358	9.56083916083916	137
359	9.588811188811189	104
360	9.616783216783217	93
361	9.644755244755245	110
362	9.672727272727274	91
363	9.7006993006993	104
364	9.728671328671329	102
365	9.756643356643357	104
366	9.784615384615385	104
367	9.812587412587412	78
368	9.84055944055944	108
369	9.868531468531469	101
370	9.896503496503497	102
371	9.924475524475525	76
372	9.952447552447552	70
373	9.98041958041958	70
374	10.008391608391609	82
375	10.036363636363637	75
376	10.064335664335664	76
377	10.092307692307692	78
378	10.12027972027972	60
379	10.148251748251749	80
380	10.176223776223777	71
381	10.204195804195804	59
382	10.232167832167832	58
383	10.26013986013986	75
384	10.288111888111889	54
385	10.316083916083917	52
386	10.344055944055944	71
387	10.372027972027972	56
388	10.4	62
389	10.427972027972029	56
390	10.455944055944055	55
391	10.483916083916084	52
392	10.511888111888112	68
393	10.53986013986014	52
394	10.567832167832169	77
395	10.595804195804195	64
396	10.623776223776224	51
397	10.651748251748252	53
398	10.67972027972028	64
399	10.707692307692307	59
400	10.735664335664335	51
401	10.763636363636364	52
402	10.791608391608392	61
403	10.81958041958042	61
404	10.847552447552447	52
405	10.875524475524475	52
406	10.903496503496504	50
407	10.931468531468532	48
408	10.95944055944056	54
409	10.987412587412587	48
410	11.015384615384615	61
411	11.043356643356644	65
412	11.071328671328672	52
413	11.099300699300699	46
414	11.127272727272727	57
415	11.155244755244755	47
416	11.183216783216784	51
417	11.211188811188812	54
418	11.239160839160839	53
419	11.267132867132867	46
420	11.295104895104895	66
421	11.323076923076924	65
422	11.351048951048952	57
423	11.379020979020979	49
424	11.406993006993007	68
425	11.434965034965035	48
426	11.462937062937064	52
427	11.49090909090909	58
428	11.518881118881119	55
429	11.546853146853147	48
430	11.574825174825175	54
431	11.602797202797204	46
432	11.63076923076923	56
433	11.658741258741259	54
434	11.686713286713287	57
435	11.714685314685315	54
436	11.742657342657342	51
437	11.77062937062937	53
438	11.798601398601399	56
439	11.826573426573427	63
440	11.854545454545455	51
441	11.882517482517482	48
442	11.91048951048951	57
443	11.938461538461539	57
444	11.966433566433567	41
445	11.994405594405595	51
446	12.022377622377622	52
447	12.05034965034965	46
448	12.078321678321679	63
449	12.106293706293707	46
450	12.134265734265734	49
451	12.162237762237762	75
452	12.19020979020979	53
453	12.218181818181819	39
454	12.246153846153847	47
455	12.274125874125874	48
456	12.302097902097902	52
457	12.33006993006993	56
458	12.358041958041959	54
459	12.386013986013985	43
460	12.413986013986014	56
461	12.441958041958042	56
462	12.46993006993007	50
463	12.497902097902099	58
464	12.525874125874125	38
465	12.553846153846154	50
466	12.581818181818182	50
467	12.60979020979021	60
468	12.637762237762239	64
469	12.665734265734265	48
470	12.693706293706294	56
471	12.721678321678322	52
472	12.74965034965035	43
473	12.777622377622377	61
474	12.805594405594405	53
475	12.833566433566434	56
476	12.861538461538462	53
477	12.88951048951049	50
478	12.917482517482517	64
479	12.945454545454545	59
480	12.973426573426574	56
481	13.001398601398602	66
482	13.02937062937063	69
483	13.057342657342657	59
484	13.085314685314685	48
485	13.113286713286714	54
486	13.141258741258742	51
487	13.169230769230769	54
488	13.197202797202797	55
489	13.225174825174825	58
490	13.253146853146854	59
491	13.281118881118882	48
492	13.309090909090909	53
493	13.337062937062937	71
494	13.365034965034965	57
495	13.393006993006994	59
496	13.42097902097902	57
497	13.448951048951049	48
498	13.476923076923077	58
499	13.504895104895105	54
500	13.532867132867134	38
501	13.56083916083916	42
502	13.588811188811189	40
503	13.616783216783217	50
504	13.644755244755245	58
505	13.672727272727274	41
506	13.7006993006993	57
507	13.728671328671329	54
508	13.756643356643357	38
509	13.784615384615385	56
510	13.812587412587412	53
511	13.84055944055944	65
512	13.868531468531469	52
513	13.896503496503497	58
514	13.924475524475525	67
515	13.952447552447552	44
516	13.98041958041958	46
517	14.008391608391609	49
518	14.036363636363637	59
519	14.064335664335664	50
520	14.092307692307692	43
521	14.12027972027972	40
522	14.148251748251749	45
523	14.176223776223777	45
524	14.204195804195804	40
525	14.232167832167832	53
526	14.26013986013986	46
527	14.288111888111889	42
528	14.316083916083917	36
529	14.344055944055944	44
530	14.372027972027972	45
531	14.4	44
532	14.427972027972029	43
533	14.455944055944055	45
534	14.483916083916084	42
535	14.511888111888112	44
536	14.53986013986014	43
537	14.567832167832169	47
538	14.595804195804195	51
539	14.623776223776224	49
540	14.651748251748252	41
541	14.67972027972028	45
542	14.707692307692307	35
543	14.735664335664335	37
544	14.763636363636364	37
