Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.49
Upper Discriminator:	28
Lower Discriminator:	0
Calibration Coefficients:	-0.453146853146853	0.027972027972027972
Calibration Channels:	245	531
Calibration Energies:	6.4	14.4
Elapsed Real Time:	175.6
Elapsed Live Time:	170.0
Start Time:	February 08, 2024, 03:27:58
End Time:	February 08, 2024, 03:30:53
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0	-0.453146853146853	0
1	-0.425174825174825	0
2	-0.39720279720279705	0
3	-0.3692307692307691	0
4	-0.3412587412587411	0
5	-0.3132867132867131	0
6	-0.2853146853146852	0
7	-0.25734265734265716	0
8	-0.22937062937062921	0
9	-0.20139860139860122	0
10	-0.17342657342657325	0
11	-0.14545454545454528	0
12	-0.11748251748251731	0
13	-0.08951048951048934	2
14	-0.061538461538461375	1
15	-0.03356643356643341	2
16	-0.005594405594405438	4
17	0.02237762237762253	0
18	0.050349650349650554	37
19	0.07832167832167847	159
20	0.10629370629370649	13
21	0.1342657342657344	7
22	0.16223776223776243	3
23	0.19020979020979034	5
24	0.21818181818181837	6
25	0.24615384615384628	5
26	0.2741258741258743	6
27	0.3020979020979022	5
28	0.33006993006993024	5
29	0.35804195804195815	4
30	0.3860139860139862	9
31	0.4139860139860141	4
32	0.4419580419580421	4
33	0.46993006993007014	1
34	0.49790209790209805	5
35	0.5258741258741261	4
36	0.5538461538461541	3
37	0.581818181818182	4
38	0.6097902097902099	2
39	0.6377622377622378	5
40	0.665734265734266	4
41	0.6937062937062939	7
42	0.7216783216783218	3
43	0.7496503496503497	1
44	0.7776223776223778	9
45	0.8055944055944058	5
46	0.8335664335664337	9
47	0.8615384615384616	3
48	0.8895104895104897	5
49	0.9174825174825176	4
50	0.9454545454545455	12
51	0.9734265734265737	3
52	1.0013986013986016	7
53	1.0293706293706295	9
54	1.0573426573426574	6
55	1.0853146853146856	7
56	1.1132867132867135	4
57	1.1412587412587414	9
58	1.1692307692307693	2
59	1.1972027972027974	5
60	1.2251748251748253	7
61	1.2531468531468533	10
62	1.2811188811188812	7
63	1.3090909090909093	3
64	1.3370629370629372	6
65	1.3650349650349651	4
66	1.3930069930069933	8
67	1.4209790209790212	2
68	1.448951048951049	6
69	1.476923076923077	10
70	1.5048951048951051	9
71	1.532867132867133	12
72	1.5608391608391612	13
73	1.588811188811189	5
74	1.616783216783217	8
75	1.644755244755245	3
76	1.6727272727272728	7
77	1.7006993006993008	8
78	1.7286713286713287	7
79	1.7566433566433566	11
80	1.784615384615385	7
81	1.8125874125874128	7
82	1.8405594405594408	5
83	1.8685314685314687	6
84	1.8965034965034966	6
85	1.9244755244755245	8
86	1.9524475524475524	3
87	1.9804195804195808	8
88	2.0083916083916087	6
89	2.0363636363636366	11
90	2.0643356643356645	13
91	2.0923076923076924	12
92	2.1202797202797203	15
93	2.1482517482517482	10
94	2.176223776223776	14
95	2.2041958041958045	11
96	2.2321678321678324	12
97	2.2601398601398603	12
98	2.2881118881118883	18
99	2.316083916083916	13
100	2.344055944055944	23
101	2.372027972027972	28
102	2.4000000000000004	25
103	2.4279720279720283	28
104	2.455944055944056	22
105	2.483916083916084	26
106	2.511888111888112	34
107	2.53986013986014	30
108	2.567832167832168	28
109	2.5958041958041957	25
110	2.623776223776224	26
111	2.651748251748252	38
112	2.67972027972028	36
113	2.707692307692308	37
114	2.7356643356643358	38
115	2.7636363636363637	29
116	2.7916083916083916	31
117	2.81958041958042	36
118	2.847552447552448	25
119	2.8755244755244758	32
120	2.9034965034965037	29
121	2.9314685314685316	35
122	2.9594405594405595	35
123	2.9874125874125874	38
124	3.0153846153846153	28
125	3.0433566433566437	27
126	3.0713286713286716	19
127	3.0993006993006995	25
128	3.1272727272727274	33
129	3.1552447552447553	26
130	3.1832167832167833	31
131	3.211188811188811	31
132	3.2391608391608395	39
133	3.2671328671328674	14
134	3.2951048951048953	38
135	3.3230769230769233	24
136	3.351048951048951	34
137	3.379020979020979	39
138	3.406993006993007	31
139	3.434965034965035	44
140	3.4629370629370633	26
141	3.490909090909091	34
142	3.518881118881119	28
143	3.546853146853147	39
144	3.5748251748251754	33
145	3.602797202797203	28
146	3.630769230769231	22
147	3.6587412587412587	33
148	3.686713286713287	35
149	3.7146853146853145	28
150	3.742657342657343	25
151	3.770629370629371	26
152	3.7986013986013987	38
153	3.826573426573427	34
154	3.8545454545454545	33
155	3.882517482517483	30
156	3.9104895104895103	36
157	3.9384615384615387	35
158	3.966433566433566	41
159	3.9944055944055945	33
160	4.022377622377623	32
161	4.05034965034965	22
162	4.078321678321679	27
163	4.106293706293706	29
164	4.1342657342657345	30
165	4.162237762237762	21
166	4.19020979020979	22
167	4.218181818181819	28
168	4.246153846153846	24
169	4.2741258741258745	28
170	4.302097902097902	34
171	4.33006993006993	28
172	4.358041958041958	30
173	4.386013986013986	27
174	4.4139860139860145	29
175	4.441958041958042	26
176	4.46993006993007	27
177	4.497902097902098	20
178	4.525874125874126	31
179	4.553846153846154	29
180	4.581818181818182	31
181	4.60979020979021	19
182	4.637762237762238	15
183	4.665734265734266	22
184	4.693706293706294	26
185	4.721678321678322	32
186	4.7496503496503495	21
187	4.777622377622378	19
188	4.805594405594405	24
189	4.833566433566434	16
190	4.861538461538462	25
191	4.8895104895104895	23
192	4.917482517482518	26
193	4.945454545454545	16
194	4.973426573426574	22
195	5.001398601398601	19
196	5.0293706293706295	14
197	5.057342657342658	16
198	5.085314685314685	28
199	5.113286713286714	22
200	5.141258741258741	20
201	5.1692307692307695	15
202	5.197202797202797	28
203	5.225174825174825	17
204	5.253146853146854	16
205	5.281118881118881	14
206	5.3090909090909095	29
207	5.337062937062937	15
208	5.365034965034965	20
209	5.393006993006993	15
210	5.420979020979021	23
211	5.4489510489510495	18
212	5.476923076923077	27
213	5.504895104895105	21
214	5.532867132867133	27
215	5.560839160839161	31
216	5.588811188811189	17
217	5.616783216783217	18
218	5.6447552447552445	30
219	5.672727272727273	36
220	5.700699300699301	29
221	5.728671328671329	34
222	5.756643356643357	44
223	5.7846153846153845	36
224	5.812587412587413	31
225	5.84055944055944	33
226	5.868531468531469	40
227	5.896503496503497	37
228	5.9244755244755245	36
229	5.952447552447553	37
230	5.98041958041958	37
231	6.008391608391609	36
232	6.036363636363636	41
233	6.0643356643356645	39
234	6.092307692307693	47
235	6.12027972027972	46
236	6.148251748251749	40
237	6.176223776223776	38
238	6.2041958041958045	56
239	6.232167832167832	49
240	6.26013986013986	51
241	6.288111888111889	44
242	6.316083916083916	65
243	6.3440559440559445	60
244	6.372027972027972	64
245	6.4	62
246	6.427972027972028	57
247	6.455944055944056	71
248	6.483916083916084	63
249	6.511888111888112	66
250	6.53986013986014	75
251	6.567832167832168	87
252	6.595804195804196	66
253	6.623776223776224	87
254	6.651748251748252	92
255	6.6797202797202795	89
256	6.707692307692308	102
257	6.735664335664336	102
258	6.763636363636364	115
259	6.791608391608392	91
260	6.8195804195804195	142
261	6.847552447552448	125
262	6.875524475524475	118
263	6.903496503496504	150
264	6.931468531468532	153
265	6.9594405594405595	202
266	6.987412587412588	184
267	7.015384615384615	206
268	7.043356643356644	228
269	7.071328671328671	271
270	7.0993006993006995	273
271	7.127272727272727	293
272	7.155244755244755	311
273	7.183216783216784	320
274	7.211188811188811	331
275	7.2391608391608395	385
276	7.267132867132867	363
277	7.295104895104895	443
278	7.323076923076923	426
279	7.351048951048951	465
280	7.3790209790209795	508
281	7.406993006993007	506
282	7.434965034965035	573
283	7.462937062937063	529
284	7.490909090909091	582
285	7.518881118881119	669
286	7.546853146853147	694
287	7.574825174825175	668
288	7.602797202797204	753
289	7.63076923076923	715
290	7.658741258741259	755
291	7.686713286713287	813
292	7.714685314685315	786
293	7.742657342657342	866
294	7.77062937062937	826
295	7.798601398601399	890
296	7.826573426573427	930
297	7.854545454545455	944
298	7.882517482517482	981
299	7.91048951048951	973
300	7.938461538461539	1002
301	7.966433566433567	1036
302	7.994405594405595	911
303	8.022377622377622	1030
304	8.05034965034965	1048
305	8.078321678321679	1058
306	8.106293706293707	1040
307	8.134265734265734	1022
308	8.162237762237762	975
309	8.19020979020979	1056
310	8.218181818181819	1041
311	8.246153846153847	1003
312	8.274125874125874	1011
313	8.302097902097902	945
314	8.33006993006993	970
315	8.358041958041959	977
316	8.386013986013985	977
317	8.413986013986014	959
318	8.441958041958042	954
319	8.46993006993007	905
320	8.497902097902099	949
321	8.525874125874125	887
322	8.553846153846154	901
323	8.581818181818182	911
324	8.60979020979021	877
325	8.637762237762239	862
326	8.665734265734265	833
327	8.693706293706294	831
328	8.721678321678322	846
329	8.74965034965035	761
330	8.777622377622377	762
331	8.805594405594405	708
332	8.833566433566434	772
333	8.861538461538462	683
334	8.88951048951049	655
335	8.917482517482517	655
336	8.945454545454545	633
337	8.973426573426574	645
338	9.001398601398602	614
339	9.02937062937063	586
340	9.057342657342657	611
341	9.085314685314685	551
342	9.113286713286714	561
343	9.141258741258742	529
344	9.169230769230769	544
345	9.197202797202797	488
346	9.225174825174825	467
347	9.253146853146854	475
348	9.281118881118882	491
349	9.309090909090909	433
350	9.337062937062937	442
351	9.365034965034965	393
352	9.393006993006994	372
353	9.42097902097902	391
354	9.448951048951049	363
355	9.476923076923077	350
356	9.504895104895105	353
357	9.532867132867134	325
358	9.56083916083916	318
359	9.588811188811189	308
360	9.616783216783217	289
361	9.644755244755245	296
362	9.672727272727274	303
363	9.7006993006993	270
364	9.728671328671329	266
365	9.756643356643357	237
366	9.784615384615385	252
367	9.812587412587412	235
368	9.84055944055944	251
369	9.868531468531469	210
370	9.896503496503497	212
371	9.924475524475525	231
372	9.952447552447552	201
373	9.98041958041958	191
374	10.008391608391609	194
375	10.036363636363637	203
376	10.064335664335664	209
377	10.092307692307692	206
378	10.12027972027972	204
379	10.148251748251749	203
380	10.176223776223777	148
381	10.204195804195804	194
382	10.232167832167832	175
383	10.26013986013986	179
384	10.288111888111889	179
385	10.316083916083917	168
386	10.344055944055944	174
387	10.372027972027972	170
388	10.4	178
389	10.427972027972029	153
390	10.455944055944055	187
391	10.483916083916084	165
392	10.511888111888112	174
393	10.53986013986014	170
394	10.567832167832169	148
395	10.595804195804195	146
396	10.623776223776224	174
397	10.651748251748252	161
398	10.67972027972028	167
399	10.707692307692307	166
400	10.735664335664335	173
401	10.763636363636364	150
402	10.791608391608392	167
403	10.81958041958042	150
404	10.847552447552447	169
405	10.875524475524475	165
406	10.903496503496504	144
407	10.931468531468532	144
408	10.95944055944056	165
409	10.987412587412587	156
410	11.015384615384615	153
411	11.043356643356644	162
412	11.071328671328672	167
413	11.099300699300699	151
414	11.127272727272727	172
415	11.155244755244755	164
416	11.183216783216784	147
417	11.211188811188812	160
418	11.239160839160839	149
419	11.267132867132867	150
420	11.295104895104895	195
421	11.323076923076924	154
422	11.351048951048952	156
423	11.379020979020979	155
424	11.406993006993007	162
425	11.434965034965035	156
426	11.462937062937064	161
427	11.49090909090909	183
428	11.518881118881119	138
429	11.546853146853147	184
430	11.574825174825175	145
431	11.602797202797204	159
432	11.63076923076923	144
433	11.658741258741259	155
434	11.686713286713287	155
435	11.714685314685315	151
436	11.742657342657342	160
437	11.77062937062937	154
438	11.798601398601399	140
439	11.826573426573427	165
440	11.854545454545455	162
441	11.882517482517482	150
442	11.91048951048951	166
443	11.938461538461539	166
444	11.966433566433567	179
445	11.994405594405595	178
446	12.022377622377622	172
447	12.05034965034965	156
448	12.078321678321679	161
449	12.106293706293707	162
450	12.134265734265734	166
451	12.162237762237762	159
452	12.19020979020979	162
453	12.218181818181819	152
454	12.246153846153847	169
455	12.274125874125874	179
456	12.302097902097902	171
457	12.33006993006993	160
458	12.358041958041959	150
459	12.386013986013985	166
460	12.413986013986014	151
461	12.441958041958042	169
462	12.46993006993007	164
463	12.497902097902099	136
464	12.525874125874125	179
465	12.553846153846154	171
466	12.581818181818182	149
467	12.60979020979021	159
468	12.637762237762239	152
469	12.665734265734265	201
470	12.693706293706294	174
471	12.721678321678322	146
472	12.74965034965035	178
473	12.777622377622377	167
474	12.805594405594405	175
475	12.833566433566434	177
476	12.861538461538462	165
477	12.88951048951049	160
478	12.917482517482517	186
479	12.945454545454545	158
480	12.973426573426574	154
481	13.001398601398602	161
482	13.02937062937063	160
483	13.057342657342657	177
484	13.085314685314685	153
485	13.113286713286714	148
486	13.141258741258742	158
487	13.169230769230769	159
488	13.197202797202797	172
489	13.225174825174825	144
490	13.253146853146854	174
491	13.281118881118882	156
492	13.309090909090909	146
493	13.337062937062937	169
494	13.365034965034965	141
495	13.393006993006994	164
496	13.42097902097902	147
497	13.448951048951049	148
498	13.476923076923077	141
499	13.504895104895105	154
500	13.532867132867134	128
501	13.56083916083916	150
502	13.588811188811189	137
503	13.616783216783217	164
504	13.644755244755245	146
505	13.672727272727274	137
506	13.7006993006993	143
507	13.728671328671329	147
508	13.756643356643357	134
509	13.784615384615385	161
510	13.812587412587412	160
511	13.84055944055944	155
512	13.868531468531469	131
513	13.896503496503497	116
514	13.924475524475525	138
515	13.952447552447552	138
516	13.98041958041958	159
517	14.008391608391609	139
518	14.036363636363637	123
519	14.064335664335664	125
520	14.092307692307692	117
521	14.12027972027972	131
522	14.148251748251749	129
523	14.176223776223777	120
524	14.204195804195804	161
525	14.232167832167832	120
526	14.26013986013986	120
527	14.288111888111889	122
528	14.316083916083917	146
529	14.344055944055944	132
530	14.372027972027972	125
531	14.4	121
532	14.427972027972029	121
533	14.455944055944055	101
534	14.483916083916084	131
535	14.511888111888112	121
536	14.53986013986014	132
537	14.567832167832169	104
538	14.595804195804195	140
539	14.623776223776224	103
540	14.651748251748252	131
541	14.67972027972028	149
542	14.707692307692307	117
543	14.735664335664335	126
